[CLS] 송파 ##지역 지점 ##으로 가 ##셔 ##서 상담 ##받 ##으 ##시 ##면 됩니다 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O O O O O O O O O O -100
[CLS] 핸드폰 번호 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O -100
[CLS] 01 ##9 - 56 ##87 - 220 ##6 입니다 . [SEP]	-100 ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O -100
[CLS] 받 ##으 ##실 핸드폰 ##번 ##호 알려 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O -100
[CLS] 01 ##9 - 1913 - 84 ##85 입니다 . [SEP]	-100 ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O -100
[CLS] 13 ##세 ##입니다 . [SEP]	-100 SS_AGE-B SS_AGE-I O O -100
[CLS] 성 ##함 ##과 주민 ##번 ##호 앞 ##자리 확인 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 남 ##수 ##희 04 ##0 ##61 ##4 입니다 [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I ID_INUM-B ID_INUM-I ID_INUM-I ID_INUM-I O -100
[CLS] 성 ##함 ##과 주민 ##번 ##호 앞 ##자리 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 류 ##다운 110 ##60 ##5 입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I ID_INUM-B ID_INUM-I ID_INUM-I O O -100
[CLS] BC ##바로 ##카드 확인 ##되 ##는데 분실 ##카드 ##가 맞 ##으 ##신 ##가요 ? [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O O O O O O O -100
[CLS] 성 ##함 ##과 주민 ##번 ##호 앞 ##자리 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 남궁 ##소 ##은 800 ##81 ##8 입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I ID_INUM-B ID_INUM-I ID_INUM-I O O -100
[CLS] 신한 ##카드 확인 ##되 ##는데 분실 ##카드 ##가 맞 ##으 ##신 ##가요 ? [SEP]	-100 SS_BRAND-B SS_BRAND-I O O O O O O O O O O O -100
[CLS] 국제 카드 ##사 ##인 비자 ##카드 ##사 ##를 통해서 받 ##을 ##수 있 ##습 ##니다 . [SEP]	-100 O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O O O O O -100
[CLS] 성 ##함 ##과 주민 ##번 ##호 앞 ##자리 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 탁 ##혜 ##빈 650 ##10 ##8 입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I ID_INUM-B ID_INUM-I ID_INUM-I O O -100
[CLS] 롯데카드 확인 ##되 ##는데 분실 ##카드 ##가 맞 ##으 ##신 ##가요 ? [SEP]	-100 SS_BRAND-B O O O O O O O O O O O -100
[CLS] 생년 ##월일 ##을 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 74 ##11 ##27 ##입니다 . [SEP]	-100 ID_INUM-B ID_INUM-I ID_INUM-I O O -100
[CLS] 성 ##함 ##과 주민 ##번 ##호 앞 ##자리 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 권 ##경 ##철 520 ##92 ##6 입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I ID_INUM-B ID_INUM-I ID_INUM-I O O -100
[CLS] 현대 ##카드 확인 ##되 ##는데 분실 ##카드 ##가 맞 ##으 ##신 ##가요 ? [SEP]	-100 SS_BRAND-B SS_BRAND-I O O O O O O O O O O O -100
[CLS] 계 ##림 ##1 ##동 입니다 . [SEP]	-100 AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O -100
[CLS] 성 ##함 ##과 주민 ##번 ##호 앞 ##자리 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 조만 ##호 520 ##92 ##6 입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I ID_INUM-B ID_INUM-I ID_INUM-I O O -100
[CLS] 카드 ##대 ##금 이체 계좌 ##말 ##씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O -100
[CLS] 31 ##2 - 64 ##58 - 76 ##68 - 94 ##입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 비자 ##카드 확인 ##되 ##십니다 . [SEP]	-100 SS_BRAND-B SS_BRAND-I O O O O -100
[CLS] 맞 ##으 ##신 ##가요 ? [SEP]	-100 O O O O O -100
[CLS] 성 ##함 ##말 ##씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 한 ##한 ##빈 ##입니다 [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O -100
[CLS] 생년 ##월일 ##을 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 79 ##0 ##82 ##4 ##입니다 . [SEP]	-100 ID_INUM-B ID_INUM-I ID_INUM-I ID_INUM-I O O -100
[CLS] 성 ##함 ##말 ##씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 오승 ##진 ##입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I O O -100
[CLS] 거래 ##계 ##좌 ##번 ##호 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O -100
[CLS] 07 ##2 - 1947 - 72 ##51 - 90 ##입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 롯데카드 ##와 우리 ##카드 확인 ##되 ##십니다 . [SEP]	-100 SS_BRAND-B O SS_BRAND-B SS_BRAND-I O O O O -100
[CLS] 롯데카드 ##요 [SEP]	-100 SS_BRAND-B O -100
[CLS] 성 ##함 ##과 주민 ##번 ##호 앞 ##자리 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 허정 ##옥 72 ##51 ##90 입니다 [SEP]	-100 SS_NAME-B SS_NAME-I ID_INUM-B ID_INUM-I ID_INUM-I O -100
[CLS] 계좌 ##번 ##호 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 02 ##9 - 300 ##9 - 91 ##79 - 58 ##77 입니다 [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O -100
[CLS] 통장 ##개 ##설 지역 ##이 어디 ##이 ##신 ##가요 ? [SEP]	-100 O O O O O O O O O O -100
[CLS] 동천 ##동 ##입니다 . [SEP]	-100 AD_ADDRESS-B AD_ADDRESS-I O O -100
[CLS] 동천 ##동 지점 ##으로 가 ##셔 ##서 상담 ##받 ##으 ##시 ##면 됩니다 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O O O O O O O O O O -100
[CLS] 핸드폰 번호 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O -100
[CLS] 010 - 142 ##3 - 37 ##64 입니다 . [SEP]	-100 ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O -100
[CLS] 거래 계좌 번호 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 325 - 77 - 73 ##94 ##0 ##8 입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 거래 계좌 번호 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 99 ##3 - 10 - 66 ##24 ##80 입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 신 ##암 ##4 ##동 CD ##기 ##기에 ##서 이체 ##하 ##신 ##건 ##입 ##니까 ? [SEP]	-100 AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O O O O O O O -100
[CLS] 성 ##함 ##을 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 조지 ##숙 ##입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I O O -100
[CLS] 사용 ##하시 ##는 계좌 ##번 ##호 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O -100
[CLS] 98 ##3 - 03 ##24 - 01 ##30 - 01 입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 성 ##함 ##을 말씀 ##해 주시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 문 ##윤 ##빈 ##입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O -100
[CLS] 사용 ##하시 ##는 계좌 ##번 ##호 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O -100
[CLS] 06 ##0 - 103 ##9 - 56 ##37 - 81 입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 계좌 ##번 ##호 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O -100
[CLS] 236 - 52 ##72 - 3700 - 69 입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 고객 ##님 명의 ##로 된 계좌 ##가 3 ##개 있 ##으 ##신 ##데 ##요 , [SEP]	-100 O O O O O O O O O O O O O O O -100
[CLS] 맨 뒷 ##자리 ##가 28 ##3 ##으로 끝 ##나 ##는 계좌 ##요 . [SEP]	-100 O O O O ID_ACCOUNT-B ID_ACCOUNT-I O O O O O O O -100
[CLS] 저희 중소기업 ##은행 통장 ##인 거 ##죠 ? [SEP]	-100 O SS_BRAND-B SS_BRAND-I O O O O O -100
[CLS] 청주시 흥덕 ##구 지 ##동 ##동 지 ##동 ##역 ##입니다 . [SEP]	-100 AD_CITY-B AD_CITY-I AD_CITY-I AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O -100
[CLS] 지 ##동 ##역 ##이 ##시 ##면 2 ##번 출구 ##에 지 ##동 ##역 ##지 ##점 ##이 있 ##습 ##니다 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O O AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O O -100
[CLS] 2 ##번 출구 ##요 ? [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O O -100
[CLS] 제 ##가 있 ##는 곳 ##에 ##선 한국 ##산업 ##은행 ##이 가까운 ##데 다른 은행 ##에 가져다 드리 ##는 건 안 ##되 ##죠 ? [SEP]	-100 O O O O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O O O O O O O O O O -100
[CLS] 구 ##반 ##포 ##역 ##이 ##요 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O -100
[CLS] 구 ##반 ##포 ##역 3 ##번 출구 ##에 ##서 O ##m 정도 직진 하시 ##면 구 ##반 ##포 ##지 ##점 ##이 있 ##습 ##니다 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O O O O O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O O -100
[CLS] 송정 ##역 ##에 있 ##는 곳 ##이 ##었 ##습 ##니다 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I O O O O O O O O O -100
[CLS] 롯데 ##인 ##벤 ##스 ##1 ##차 ##아 ##파 ##트 ##지 ##점 연락처 ##는 02 - 65 ##79 - 007 ##0 ##입니다 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O -100
[CLS] 쌍 ##문 ##3 ##동 ##역 ##에 ##서 가까운 지점 알려 ##주 ##시 ##면 가져다 드릴게요 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O O O O O O O O -100
[CLS] 감사 드립니다 . [SEP]	-100 O O O -100
[CLS] 상하 ##역 ##이 ##시 ##면 6 ##번 출구 ##에 상하 ##지 ##점 ##이 있 ##습 ##니다 . [SEP]	-100 AD_DETAIL-B AD_DETAIL-I O O O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O O -100
[CLS] 해당 현금 ##카드 ##와 연결 ##된 계좌 ##번 ##호 ##가 어떻게 되 ##시 ##나 ##요 ? [SEP]	-100 O O O O O O O O O O O O O O O O -100
[CLS] 57 ##60 ##38 ##2 - 53 - 75 ##72 ##80 입니다 . [SEP]	-100 ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I O O -100
[CLS] 아 , BC ##바로 ##카드 ##입니다 . [SEP]	-100 O O SS_BRAND-B SS_BRAND-I SS_BRAND-I O O -100
[CLS] 용인 ##시 기흥 ##구 영덕 ##동 ##에 있 ##는 g ##s ##주 ##유 ##소 ##입니다 . [SEP]	-100 AD_CITY-B AD_CITY-I AD_CITY-I AD_CITY-I AD_ADDRESS-B AD_ADDRESS-I O O O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O -100
[CLS] 여기 오산 ##역 2 ##번 출구 ##에 있 ##는 오산 ##지 ##점 ATM ##기 ##입니다 . [SEP]	-100 O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O -100
[CLS] 이체 ##하 ##신 계좌 ##번 ##호 ##와 예금 ##주 ##명 ##도 알려 ##주 ##실 수 있 ##나 ##요 ? [SEP]	-100 O O O O O O O O O O O O O O O O O O O -100
[CLS] 대구 ##은행 224 - 07 ##38 - 58 ##28 - 04 권 ##인 ##성 ##입니다 . . [SEP]	-100 SS_BRAND-B SS_BRAND-I ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I SS_NAME-B SS_NAME-I SS_NAME-I O O O -100
[CLS] 문자 보냈 ##던 번호 ##도 같이 알려 ##주 ##시 ##겠 ##어요 ? [SEP]	-100 O O O O O O O O O O O O -100
[CLS] 01 ##1 - 44 ##38 - 52 ##83 ##입니다 . [SEP]	-100 ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O -100
[CLS] 연락 온 전화 ##번 ##호 ##를 알려 ##주 ##시 ##면 보이스 ##피 ##싱 번호 ##로 신고 ##해 ##두 ##겠 ##습 ##니다 . [SEP]	-100 O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 네 , 02 - 75 ##80 - 02 ##30 이 ##었 ##습 ##니다 . [SEP]	-100 O O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O O O -100
[CLS] 제 ##가 지금 이 은행 기린 ##지 ##점 직원 신지 ##숙 ##씨 통해서 대출 ##을 받 ##으 ##려고 하 ##는데 ##요 . [SEP]	-100 O O O O O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O SS_NAME-B SS_NAME-I O O O O O O O O O O O -100
[CLS] 탈주 ##각 ##앱 깔 ##았 ##습 ##니다 . [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O -100
[CLS] 저기 광주 ##은행 ##이 ##죠 ? [SEP]	-100 O SS_BRAND-B SS_BRAND-I O O O -100
[CLS] 방금 한국 ##스 ##탠 ##다드 ##차 ##타 ##드 ##은행 ##에 ##서 문자 ##가 왔 ##는데 ##요 . [SEP]	-100 O SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O O O O -100
[CLS] 네 , 배 ##철 ##진 ##이 ##라는 사람 ##에 ##게 전부 이체 ##되 ##었 ##어요 . . [SEP]	-100 O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O O O O O -100
[CLS] 저 어떡 ##해 ##요 … 흑흑 [SEP]	-100 O O O O O O -100
[CLS] 저희 중소기업 ##은행 ##을 대표 ##해 말씀 드리 ##는 것 ##입니다 . [SEP]	-100 O SS_BRAND-B SS_BRAND-I O O O O O O O O O -100
[CLS] 계좌 ##번 ##호 끝 ##자리 ##가 86 ##91 ##로 입금 ##해야 하 ##는데 실수 ##로 206 ##7 ##에 입금 ##했 ##습 ##니다 . [SEP]	-100 O O O O O O ID_ACCOUNT-B ID_ACCOUNT-I O O O O O O O ID_ACCOUNT-B ID_ACCOUNT-I O O O O O O -100
[CLS] 방금 대내 ##안 ##지 ##점 제갈 ##희 ##용 ##에 ##게 전화 ##가 왔 ##는데 ##요 . [SEP]	-100 O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O -100
[CLS] 네 , 전화 ##번 ##호 ##는 02 - 31 ##36 - 760 ##5 입니다 . [SEP]	-100 O O O O O O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O -100
[CLS] 네 , 저희 은행 와 ##룡 ##로지 ##점 직원 ##이 맞 ##습 ##니다 . [SEP]	-100 O O O O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O O O -100
[CLS] 끝 ##자리 ##가 63 ##6 ##으로 끝 ##나 ##는 계좌 ##이 ##고 ##요 . [SEP]	-100 O O O ID_ACCOUNT-B ID_ACCOUNT-I O O O O O O O O O -100
[CLS] 표 ##선 ##숙 ##님 ##으로 입금 ##된 내역 말씀 ##이 ##시 ##죠 ? [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O O O -100
[CLS] 지급 ##청 ##구 및 지급 ##예 ##정 ##내 ##용 ##은 한국 ##투자증권 ##으로 문의 ##해야 하나 ##요 ? [SEP]	-100 O O O O O O O O O O SS_BRAND-B SS_BRAND-I O O O O O O -100
[CLS] 지급 ##청 ##구 후 지급 ##예 ##정 ##일 ##은 골든 ##트리 ##투자 ##자 ##문 ##사 ##로 확인 ##이 가능 ##합니다 . [SEP]	-100 O O O O O O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O O -100
[CLS] 한화 ##생명 ##보험 안내서 ##비스 번호 ##를 알고 싶어요 [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O O -100
[CLS] 가까운 BN ##P ##파리 ##바 ##카 ##디 ##프 ##손 ##해 ##보험 ##보험 고객 ##플 ##라 ##자 ##를 방문 ##하 ##셔 ##서 신청 ##하시 ##면 됩니다 . [SEP]	-100 O SS_BRAND-B SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O O O O O O O O O O -100
[CLS] 50 ##47 - 08 ##28 ##으로 문의 ##하시 ##면 자세 ##하 ##게 다시 설명 ##드리 ##겠 ##습 ##니다 . [SEP]	-100 ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O O O O O O O O O O O O -100
[CLS] 울주군 다 ##게 ##리사 ##거리 앞이 ##예 ##요 . [SEP]	-100 AD_CITY-B AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O O -100
[CLS] 해당 ##되 ##는 보험 ##이 있 ##는지 확인 ##해 ##드리 ##겠 ##습 ##니다 . [SEP]	-100 O O O O O O O O O O O O O O -100
[CLS] 성 ##함 ##과 생년 ##월일 확인 ##부 ##탁 ##드 ##립니다 . [SEP]	-100 O O O O O O O O O O O -100
[CLS] 이름 ##은 심 ##선 ##진 , 1937 ##년 10 ##월 26 ##일 ##입니다 . [SEP]	-100 O O SS_NAME-B SS_NAME-I SS_NAME-I O ID_INUM-B ID_INUM-I ID_INUM-I ID_INUM-I ID_INUM-I ID_INUM-I O O -100
[CLS] 성 ##함 ##과 생년 ##월일 확인 ##부 ##탁 ##드 ##립니다 . [SEP]	-100 O O O O O O O O O O O -100
